shop_no,ord_dt,abuse_yn
CDFD0B8DB1A6A25CA74D66ED106F7E6E,2020-09-13,0
CDFD0B8DB1A6A25CA74D66ED106F7E6E,2020-09-14,0
CDFD0B8DB1A6A25CA74D66ED106F7E6E,2020-09-15,0
CE03904952DC831E6745D24FC3DFC184,2020-09-11,0
CE03904952DC831E6745D24FC3DFC184,2020-09-12,0
CE03904952DC831E6745D24FC3DFC184,2020-09-13,0
CE03904952DC831E6745D24FC3DFC184,2020-09-14,0
CE03904952DC831E6745D24FC3DFC184,2020-09-15,0
CE05CDD1C3C376EE5C20197981158D68,2020-09-11,0
CE05CDD1C3C376EE5C20197981158D68,2020-09-12,0
CE05CDD1C3C376EE5C20197981158D68,2020-09-13,0
CE05CDD1C3C376EE5C20197981158D68,2020-09-14,0
CE05CDD1C3C376EE5C20197981158D68,2020-09-15,0
CE0F419111342FDDEAFA030602F43B05,2020-09-11,0
CE0F419111342FDDEAFA030602F43B05,2020-09-12,0
CE0F419111342FDDEAFA030602F43B05,2020-09-13,0
CE0F419111342FDDEAFA030602F43B05,2020-09-14,0
CE0F419111342FDDEAFA030602F43B05,2020-09-15,0
CE10508FF2F558C16554D1B06B38D203,2020-09-11,0
CE10508FF2F558C16554D1B06B38D203,2020-09-12,0
CE10508FF2F558C16554D1B06B38D203,2020-09-13,0
CE10508FF2F558C16554D1B06B38D203,2020-09-14,0
CE10508FF2F558C16554D1B06B38D203,2020-09-15,0
CE16A0881E1B1FC4A4E6B09D26E6BA9E,2020-09-11,0
CE16A0881E1B1FC4A4E6B09D26E6BA9E,2020-09-12,0
CE16A0881E1B1FC4A4E6B09D26E6BA9E,2020-09-13,0
CE16A0881E1B1FC4A4E6B09D26E6BA9E,2020-09-14,0
CE16A0881E1B1FC4A4E6B09D26E6BA9E,2020-09-15,0
CE20D00004F47C68B437A8C91882BFC8,2020-09-11,0
CE20D00004F47C68B437A8C91882BFC8,2020-09-12,0
CE20D00004F47C68B437A8C91882BFC8,2020-09-13,0
CE20D00004F47C68B437A8C91882BFC8,2020-09-14,0
CE20D00004F47C68B437A8C91882BFC8,2020-09-15,0
CE2119E2492BB573AC5D484C449C3DDC,2020-09-11,0
CE2119E2492BB573AC5D484C449C3DDC,2020-09-12,0
CE2119E2492BB573AC5D484C449C3DDC,2020-09-13,0
CE2119E2492BB573AC5D484C449C3DDC,2020-09-14,0
CE2119E2492BB573AC5D484C449C3DDC,2020-09-15,0
CE27462D7C94A456B1EDB7BA107189C8,2020-09-11,0
CE27462D7C94A456B1EDB7BA107189C8,2020-09-12,0
CE27462D7C94A456B1EDB7BA107189C8,2020-09-13,0
CE27462D7C94A456B1EDB7BA107189C8,2020-09-14,0
CE27462D7C94A456B1EDB7BA107189C8,2020-09-15,0
CE2E546657328624975F48443F5D33C9,2020-09-11,0
CE2E546657328624975F48443F5D33C9,2020-09-12,0
CE2E546657328624975F48443F5D33C9,2020-09-13,0
CE2E546657328624975F48443F5D33C9,2020-09-14,0
CE2E546657328624975F48443F5D33C9,2020-09-15,0
CE2FB2AFE001C28B3ACE94A7EA036681,2020-09-11,0
CE2FB2AFE001C28B3ACE94A7EA036681,2020-09-12,0
CE2FB2AFE001C28B3ACE94A7EA036681,2020-09-13,0
CE2FB2AFE001C28B3ACE94A7EA036681,2020-09-14,0
CE2FB2AFE001C28B3ACE94A7EA036681,2020-09-15,0
CE3015BB68FD06D6610E189A0B5AD03C,2020-09-11,0
CE3015BB68FD06D6610E189A0B5AD03C,2020-09-12,0
CE3015BB68FD06D6610E189A0B5AD03C,2020-09-13,0
CE3015BB68FD06D6610E189A0B5AD03C,2020-09-14,0
CE3015BB68FD06D6610E189A0B5AD03C,2020-09-15,0
CE31D7284AF8F4171C5CA21373CF9201,2020-09-12,0
CE31D7284AF8F4171C5CA21373CF9201,2020-09-14,0
CE31D7284AF8F4171C5CA21373CF9201,2020-09-15,0
CE390817241F6F75D6BDCC9C670DD497,2020-09-11,0
CE390817241F6F75D6BDCC9C670DD497,2020-09-12,0
CE390817241F6F75D6BDCC9C670DD497,2020-09-13,0
CE390817241F6F75D6BDCC9C670DD497,2020-09-14,0
CE39723CDDBFF57B1FA802CDFCE97579,2020-09-11,0
CE39723CDDBFF57B1FA802CDFCE97579,2020-09-12,0
CE39723CDDBFF57B1FA802CDFCE97579,2020-09-13,0
CE39723CDDBFF57B1FA802CDFCE97579,2020-09-14,0
CE39723CDDBFF57B1FA802CDFCE97579,2020-09-15,0
CE399957F167E7FAB02E4530F41ED1FB,2020-09-11,0
CE399957F167E7FAB02E4530F41ED1FB,2020-09-12,0
CE399957F167E7FAB02E4530F41ED1FB,2020-09-13,0
CE399957F167E7FAB02E4530F41ED1FB,2020-09-14,0
CE4547A9D5DF6D6B1C731943AA94A1E0,2020-09-11,0
CE4547A9D5DF6D6B1C731943AA94A1E0,2020-09-12,0
CE4547A9D5DF6D6B1C731943AA94A1E0,2020-09-13,0
CE4547A9D5DF6D6B1C731943AA94A1E0,2020-09-14,0
CE502D1FAAA3243038F184F47E3D91E0,2020-09-11,0
CE502D1FAAA3243038F184F47E3D91E0,2020-09-12,0
CE502D1FAAA3243038F184F47E3D91E0,2020-09-13,0
CE502D1FAAA3243038F184F47E3D91E0,2020-09-14,0
CE502D1FAAA3243038F184F47E3D91E0,2020-09-15,0
CE52CA5BCCC8D3DDAFBFB54CDA94C46C,2020-09-11,0
CE52CA5BCCC8D3DDAFBFB54CDA94C46C,2020-09-12,0
CE52CA5BCCC8D3DDAFBFB54CDA94C46C,2020-09-14,0
CE52CA5BCCC8D3DDAFBFB54CDA94C46C,2020-09-15,0
CE5347FC314348B2CB92041DA45485F7,2020-09-13,0
CE5347FC314348B2CB92041DA45485F7,2020-09-14,0
CE5472047883F01C96F86A81669DB724,2020-09-11,0
CE5472047883F01C96F86A81669DB724,2020-09-12,0
CE5472047883F01C96F86A81669DB724,2020-09-13,0
CE5472047883F01C96F86A81669DB724,2020-09-15,0
CE5B3D360ABEBFB75B8F9A5DB203100D,2020-09-11,0
CE5B3D360ABEBFB75B8F9A5DB203100D,2020-09-12,0
CE5B3D360ABEBFB75B8F9A5DB203100D,2020-09-13,0
CE5B3D360ABEBFB75B8F9A5DB203100D,2020-09-14,0
CE5B3D360ABEBFB75B8F9A5DB203100D,2020-09-15,0
CE5FED0427A1A8D659A2DCB7D8CB9BCE,2020-09-11,0
CE5FED0427A1A8D659A2DCB7D8CB9BCE,2020-09-12,0
CE5FED0427A1A8D659A2DCB7D8CB9BCE,2020-09-13,0
CE5FED0427A1A8D659A2DCB7D8CB9BCE,2020-09-15,0
CE63052DEAED480EBEB1F4FE5591E51B,2020-09-11,0
CE63052DEAED480EBEB1F4FE5591E51B,2020-09-12,0
CE63052DEAED480EBEB1F4FE5591E51B,2020-09-13,0
CE63052DEAED480EBEB1F4FE5591E51B,2020-09-14,0
CE63052DEAED480EBEB1F4FE5591E51B,2020-09-15,0
CE696A257424D2FE8BBC22D8F3D9FCE7,2020-09-11,0
CE696A257424D2FE8BBC22D8F3D9FCE7,2020-09-12,0
CE696A257424D2FE8BBC22D8F3D9FCE7,2020-09-13,0
CE696A257424D2FE8BBC22D8F3D9FCE7,2020-09-15,0
CE704D38CA5781E3E134D89E76E1529B,2020-09-11,0
CE704D38CA5781E3E134D89E76E1529B,2020-09-12,0
CE704D38CA5781E3E134D89E76E1529B,2020-09-13,0
CE704D38CA5781E3E134D89E76E1529B,2020-09-15,0
CE74DE6E6BF61084AA41D9F52F60EA3A,2020-09-11,0
CE74DE6E6BF61084AA41D9F52F60EA3A,2020-09-12,0
CE74DE6E6BF61084AA41D9F52F60EA3A,2020-09-13,0
CE74DE6E6BF61084AA41D9F52F60EA3A,2020-09-14,0
CE74DE6E6BF61084AA41D9F52F60EA3A,2020-09-15,0
CE79EB4D46A3678AFF85DB521F60B3EF,2020-09-11,0
CE79EB4D46A3678AFF85DB521F60B3EF,2020-09-12,0
CE79EB4D46A3678AFF85DB521F60B3EF,2020-09-13,0
CE79EB4D46A3678AFF85DB521F60B3EF,2020-09-14,0
CE79EB4D46A3678AFF85DB521F60B3EF,2020-09-15,0
CE86E8017E1071488D320995AEC915CF,2020-09-11,0
CE86E8017E1071488D320995AEC915CF,2020-09-12,0
CE86E8017E1071488D320995AEC915CF,2020-09-13,0
CE86E8017E1071488D320995AEC915CF,2020-09-14,0
CE86E8017E1071488D320995AEC915CF,2020-09-15,0
CE88E6A598281DBFCDF7412BE030DBAA,2020-09-11,0
CE88E6A598281DBFCDF7412BE030DBAA,2020-09-12,0
CE88E6A598281DBFCDF7412BE030DBAA,2020-09-14,0
CE88E6A598281DBFCDF7412BE030DBAA,2020-09-15,0
CE8C9EDF32612784FECD516D77B04E17,2020-09-11,0
CE8C9EDF32612784FECD516D77B04E17,2020-09-12,0
CE8C9EDF32612784FECD516D77B04E17,2020-09-13,0
CE8C9EDF32612784FECD516D77B04E17,2020-09-14,0
CE8C9EDF32612784FECD516D77B04E17,2020-09-15,0
CE8D0DD74CEAA26A63F556942CEA56E9,2020-09-12,0
CE8D0DD74CEAA26A63F556942CEA56E9,2020-09-14,0
CE8D7CA56D556225A98C5B8FD36049E7,2020-09-11,0
CE8D7CA56D556225A98C5B8FD36049E7,2020-09-12,0
CE8D7CA56D556225A98C5B8FD36049E7,2020-09-13,0
CE8D7CA56D556225A98C5B8FD36049E7,2020-09-14,0
CE8D7CA56D556225A98C5B8FD36049E7,2020-09-15,0
CE96B8F71BFE1E4B815FA6C264530F5F,2020-09-11,0
CE96B8F71BFE1E4B815FA6C264530F5F,2020-09-12,0
CE96B8F71BFE1E4B815FA6C264530F5F,2020-09-14,0
CE96B8F71BFE1E4B815FA6C264530F5F,2020-09-15,0
CE9E4E8F18A69B38CFE97FA45EB739B3,2020-09-11,0
CE9E4E8F18A69B38CFE97FA45EB739B3,2020-09-14,0
CE9E4E8F18A69B38CFE97FA45EB739B3,2020-09-15,0
CEA0B6BD0E22FCE804D661A36CD21221,2020-09-11,0
CEA0B6BD0E22FCE804D661A36CD21221,2020-09-12,0
CEA0B6BD0E22FCE804D661A36CD21221,2020-09-13,0
CEA0B6BD0E22FCE804D661A36CD21221,2020-09-14,0
CEA0B6BD0E22FCE804D661A36CD21221,2020-09-15,0
CEA985A9485504F80072584EF1D1FDD9,2020-09-11,0
CEA985A9485504F80072584EF1D1FDD9,2020-09-12,0
CEA985A9485504F80072584EF1D1FDD9,2020-09-13,0
CEA985A9485504F80072584EF1D1FDD9,2020-09-14,0
CEA985A9485504F80072584EF1D1FDD9,2020-09-15,0
CEAD812F6FF4258DA487AA60FFE6C6D9,2020-09-11,0
CEAD812F6FF4258DA487AA60FFE6C6D9,2020-09-12,0
CEAD812F6FF4258DA487AA60FFE6C6D9,2020-09-13,0
CEAD812F6FF4258DA487AA60FFE6C6D9,2020-09-14,0
CEAD812F6FF4258DA487AA60FFE6C6D9,2020-09-15,0
CEAE65AC853A9E01F9E0A78FE1F91CDD,2020-09-11,0
CEAE65AC853A9E01F9E0A78FE1F91CDD,2020-09-12,0
CEAE65AC853A9E01F9E0A78FE1F91CDD,2020-09-13,0
CEAE65AC853A9E01F9E0A78FE1F91CDD,2020-09-14,0
CEAE65AC853A9E01F9E0A78FE1F91CDD,2020-09-15,0
CEB08ECDDA2B3AE3C20EA144D991382E,2020-09-11,0
CEB08ECDDA2B3AE3C20EA144D991382E,2020-09-12,0
CEB08ECDDA2B3AE3C20EA144D991382E,2020-09-13,0
CEB08ECDDA2B3AE3C20EA144D991382E,2020-09-15,0
CEB6796B9511F12894F844AB71EF8725,2020-09-11,0
CEB6796B9511F12894F844AB71EF8725,2020-09-12,0
CEB6796B9511F12894F844AB71EF8725,2020-09-13,0
CEB6796B9511F12894F844AB71EF8725,2020-09-14,0
CEB6796B9511F12894F844AB71EF8725,2020-09-15,0
CEB68D8618A6F446EC7013870924C460,2020-09-11,0
CEB68D8618A6F446EC7013870924C460,2020-09-12,0
CEB68D8618A6F446EC7013870924C460,2020-09-13,0
CEB68D8618A6F446EC7013870924C460,2020-09-14,0
CEB68D8618A6F446EC7013870924C460,2020-09-15,0
CEB87F33FEC5E8766A8D9C3D093B23DB,2020-09-11,0
CEB87F33FEC5E8766A8D9C3D093B23DB,2020-09-12,0
CEB87F33FEC5E8766A8D9C3D093B23DB,2020-09-13,0
CEB87F33FEC5E8766A8D9C3D093B23DB,2020-09-14,0
CEB87F33FEC5E8766A8D9C3D093B23DB,2020-09-15,0
CEBBB97DBB42C9944689A29D6C7167B3,2020-09-11,0
CEBBB97DBB42C9944689A29D6C7167B3,2020-09-12,0
CEBBB97DBB42C9944689A29D6C7167B3,2020-09-13,0
CEBBB97DBB42C9944689A29D6C7167B3,2020-09-14,0
CEBBB97DBB42C9944689A29D6C7167B3,2020-09-15,0
CEC73C27E325F1BA417EC00ABC628013,2020-09-11,0
CEC73C27E325F1BA417EC00ABC628013,2020-09-12,0
CEC73C27E325F1BA417EC00ABC628013,2020-09-13,0
CEC73C27E325F1BA417EC00ABC628013,2020-09-15,0
CECC3031599F39C0BEFBBA427B7C42D6,2020-09-11,0
CECC3031599F39C0BEFBBA427B7C42D6,2020-09-12,0
CECC3031599F39C0BEFBBA427B7C42D6,2020-09-13,0
CECC3031599F39C0BEFBBA427B7C42D6,2020-09-14,0
CECC3031599F39C0BEFBBA427B7C42D6,2020-09-15,0
CECE32970B389273CEFE26C19E3FB865,2020-09-12,0
CECE32970B389273CEFE26C19E3FB865,2020-09-15,0
CECF5037DACA04AA4ACDE18D34762BB4,2020-09-11,0
CECF5037DACA04AA4ACDE18D34762BB4,2020-09-12,0
CECF5037DACA04AA4ACDE18D34762BB4,2020-09-13,0
CECF5037DACA04AA4ACDE18D34762BB4,2020-09-14,0
CECF5037DACA04AA4ACDE18D34762BB4,2020-09-15,0
CED18F19729FAEDE67F9D61530A6F605,2020-09-11,0
CED18F19729FAEDE67F9D61530A6F605,2020-09-14,0
CED18F19729FAEDE67F9D61530A6F605,2020-09-15,0
CED53050AFE991D2D7D82257D699B601,2020-09-11,0
CED53050AFE991D2D7D82257D699B601,2020-09-12,0
CED53050AFE991D2D7D82257D699B601,2020-09-13,0
CED53050AFE991D2D7D82257D699B601,2020-09-14,0
CED53050AFE991D2D7D82257D699B601,2020-09-15,0
CEEB0E6CC7B0D8AB8BA4D01E102BF5F0,2020-09-11,0
CEEB0E6CC7B0D8AB8BA4D01E102BF5F0,2020-09-12,0
CEEB0E6CC7B0D8AB8BA4D01E102BF5F0,2020-09-13,0
CEEB0E6CC7B0D8AB8BA4D01E102BF5F0,2020-09-14,0
CEEB0E6CC7B0D8AB8BA4D01E102BF5F0,2020-09-15,0
CEF2A0EC76A895777142327125F1C04F,2020-09-11,0
CEF2A0EC76A895777142327125F1C04F,2020-09-15,0
CEF45914B9DD0E07FC0C2B7B96F0F41E,2020-09-11,0
CEF45914B9DD0E07FC0C2B7B96F0F41E,2020-09-14,0
CEF45914B9DD0E07FC0C2B7B96F0F41E,2020-09-15,0
CEFAAAE224006775CA0B27AE85606A21,2020-09-11,0
CEFAAAE224006775CA0B27AE85606A21,2020-09-12,0
CEFAAAE224006775CA0B27AE85606A21,2020-09-13,0
CEFAAAE224006775CA0B27AE85606A21,2020-09-14,0
CEFAAAE224006775CA0B27AE85606A21,2020-09-15,0
CF03360C3BFAEA0F4CE75E772BC75B6B,2020-09-11,0
CF03360C3BFAEA0F4CE75E772BC75B6B,2020-09-12,0
CF03360C3BFAEA0F4CE75E772BC75B6B,2020-09-13,0
CF03360C3BFAEA0F4CE75E772BC75B6B,2020-09-14,0
CF03360C3BFAEA0F4CE75E772BC75B6B,2020-09-15,0
CF07FCF5C67ACD6C5DEAC9A3163424BE,2020-09-11,0
CF07FCF5C67ACD6C5DEAC9A3163424BE,2020-09-12,0
CF07FCF5C67ACD6C5DEAC9A3163424BE,2020-09-13,0
CF07FCF5C67ACD6C5DEAC9A3163424BE,2020-09-15,0
CF08299138819A448064D9136C858B58,2020-09-11,0
CF08299138819A448064D9136C858B58,2020-09-12,0
CF08299138819A448064D9136C858B58,2020-09-13,0
CF08299138819A448064D9136C858B58,2020-09-14,0
CF08299138819A448064D9136C858B58,2020-09-15,0
CF08AED26CE75C9843F6932B981C475E,2020-09-11,0
CF08AED26CE75C9843F6932B981C475E,2020-09-12,0
CF08AED26CE75C9843F6932B981C475E,2020-09-13,0
CF08AED26CE75C9843F6932B981C475E,2020-09-14,0
CF08AED26CE75C9843F6932B981C475E,2020-09-15,0
CF0AB0B9749C68B0A6ECBB63E30D97D6,2020-09-11,0
CF0AB0B9749C68B0A6ECBB63E30D97D6,2020-09-12,0
CF0AB0B9749C68B0A6ECBB63E30D97D6,2020-09-13,0
CF0AB0B9749C68B0A6ECBB63E30D97D6,2020-09-14,0
CF0AB0B9749C68B0A6ECBB63E30D97D6,2020-09-15,0
CF0FFCF83C5489B5BE4A32171C9685C8,2020-09-11,0
CF0FFCF83C5489B5BE4A32171C9685C8,2020-09-12,0
CF0FFCF83C5489B5BE4A32171C9685C8,2020-09-13,0
CF0FFCF83C5489B5BE4A32171C9685C8,2020-09-14,0
CF117F4541E5A7B88AC10AE449CB116C,2020-09-12,0
CF117F4541E5A7B88AC10AE449CB116C,2020-09-14,0
CF117F4541E5A7B88AC10AE449CB116C,2020-09-15,0
CF16144A980BE49AA2FC1099FF216443,2020-09-11,0
CF16144A980BE49AA2FC1099FF216443,2020-09-12,0
CF16144A980BE49AA2FC1099FF216443,2020-09-13,0
CF16144A980BE49AA2FC1099FF216443,2020-09-15,0
CF182DD49BE5DD539F18615947D40FA5,2020-09-11,0
CF182DD49BE5DD539F18615947D40FA5,2020-09-12,0
CF182DD49BE5DD539F18615947D40FA5,2020-09-13,0
CF182DD49BE5DD539F18615947D40FA5,2020-09-15,0
CF1BA67FE31F67F3CF0317C63CE712B0,2020-09-11,0
CF1BA67FE31F67F3CF0317C63CE712B0,2020-09-12,0
CF1BA67FE31F67F3CF0317C63CE712B0,2020-09-14,0
CF1BA67FE31F67F3CF0317C63CE712B0,2020-09-15,0
CF1DB11A2DD64E8F1E4FC2524DA20D9E,2020-09-11,0
CF1DB11A2DD64E8F1E4FC2524DA20D9E,2020-09-12,0
CF1DB11A2DD64E8F1E4FC2524DA20D9E,2020-09-13,0
CF1DB11A2DD64E8F1E4FC2524DA20D9E,2020-09-14,0
CF1DB11A2DD64E8F1E4FC2524DA20D9E,2020-09-15,0
CF20ABC772FC08320B77064610169638,2020-09-11,0
CF20ABC772FC08320B77064610169638,2020-09-12,0
CF20ABC772FC08320B77064610169638,2020-09-13,0
CF20ABC772FC08320B77064610169638,2020-09-14,0
CF20ABC772FC08320B77064610169638,2020-09-15,0
CF210470225EFA7B84D456A0C3969FE1,2020-09-11,0
CF210470225EFA7B84D456A0C3969FE1,2020-09-13,0
CF210470225EFA7B84D456A0C3969FE1,2020-09-14,0
CF210470225EFA7B84D456A0C3969FE1,2020-09-15,0
CF2173CA9DB8D51F92E176D85E7BB387,2020-09-11,0
CF2173CA9DB8D51F92E176D85E7BB387,2020-09-12,0
CF2173CA9DB8D51F92E176D85E7BB387,2020-09-13,0
CF2173CA9DB8D51F92E176D85E7BB387,2020-09-14,0
CF2173CA9DB8D51F92E176D85E7BB387,2020-09-15,0
CF2BCE4F3348A8DB77BF60D7820B0A8D,2020-09-11,0
CF2BCE4F3348A8DB77BF60D7820B0A8D,2020-09-12,0
CF2BCE4F3348A8DB77BF60D7820B0A8D,2020-09-14,0
CF2BCE4F3348A8DB77BF60D7820B0A8D,2020-09-15,0
CF305F4A51E1F35F959096E1E5C3C59C,2020-09-11,0
CF305F4A51E1F35F959096E1E5C3C59C,2020-09-12,0
CF305F4A51E1F35F959096E1E5C3C59C,2020-09-13,0
CF305F4A51E1F35F959096E1E5C3C59C,2020-09-14,0
CF305F4A51E1F35F959096E1E5C3C59C,2020-09-15,0
CF363DB8CE17E9F02AC7DDBBF35FD4E8,2020-09-11,0
CF363DB8CE17E9F02AC7DDBBF35FD4E8,2020-09-12,0
CF363DB8CE17E9F02AC7DDBBF35FD4E8,2020-09-13,0
CF363DB8CE17E9F02AC7DDBBF35FD4E8,2020-09-14,0
CF363DB8CE17E9F02AC7DDBBF35FD4E8,2020-09-15,0
CF37114D0A39183A2F713ECC2D202927,2020-09-11,0
CF37114D0A39183A2F713ECC2D202927,2020-09-12,0
CF37114D0A39183A2F713ECC2D202927,2020-09-13,0
CF37114D0A39183A2F713ECC2D202927,2020-09-14,0
CF37114D0A39183A2F713ECC2D202927,2020-09-15,0
CF3BE3750F55870B71912684903CDAF3,2020-09-11,0
CF3BE3750F55870B71912684903CDAF3,2020-09-12,0
CF3BE3750F55870B71912684903CDAF3,2020-09-13,0
CF3BE3750F55870B71912684903CDAF3,2020-09-14,0
CF3BE3750F55870B71912684903CDAF3,2020-09-15,0
CF3C707F714CBEBA06F43DD9262AA2B8,2020-09-11,0
CF3C707F714CBEBA06F43DD9262AA2B8,2020-09-12,0
CF3C707F714CBEBA06F43DD9262AA2B8,2020-09-13,0
CF3C707F714CBEBA06F43DD9262AA2B8,2020-09-14,0
CF3C707F714CBEBA06F43DD9262AA2B8,2020-09-15,0
CF44B9E68BF667C7FD16218486F30BA7,2020-09-11,0
CF44B9E68BF667C7FD16218486F30BA7,2020-09-12,0
CF44B9E68BF667C7FD16218486F30BA7,2020-09-13,0
CF44B9E68BF667C7FD16218486F30BA7,2020-09-14,0
CF44B9E68BF667C7FD16218486F30BA7,2020-09-15,0
CF459B3F262829EFF2DC805E1186FD44,2020-09-11,0
CF459B3F262829EFF2DC805E1186FD44,2020-09-12,0
CF459B3F262829EFF2DC805E1186FD44,2020-09-14,0
CF472751914F52453128D80CF575F78E,2020-09-11,0
CF472751914F52453128D80CF575F78E,2020-09-12,0
CF47EFED404433F49CD1B02356F8F447,2020-09-11,0
CF47EFED404433F49CD1B02356F8F447,2020-09-13,0
CF47EFED404433F49CD1B02356F8F447,2020-09-15,0
CF4832B72044AE2357F07BAD5176EFE6,2020-09-11,0
CF4832B72044AE2357F07BAD5176EFE6,2020-09-12,0
CF4832B72044AE2357F07BAD5176EFE6,2020-09-13,0
CF4832B72044AE2357F07BAD5176EFE6,2020-09-14,0
CF4832B72044AE2357F07BAD5176EFE6,2020-09-15,0
CF48D9110922FB35B5A738242E4CEE93,2020-09-11,0
CF48D9110922FB35B5A738242E4CEE93,2020-09-12,0
CF48D9110922FB35B5A738242E4CEE93,2020-09-13,0
CF48D9110922FB35B5A738242E4CEE93,2020-09-14,0
CF48D9110922FB35B5A738242E4CEE93,2020-09-15,0
CF49188498AB29AE31109DB4C4DEC3F8,2020-09-11,0
CF49188498AB29AE31109DB4C4DEC3F8,2020-09-12,0
CF49188498AB29AE31109DB4C4DEC3F8,2020-09-13,0
CF49188498AB29AE31109DB4C4DEC3F8,2020-09-14,0
CF49188498AB29AE31109DB4C4DEC3F8,2020-09-15,0
CF4D7F812F98D9E4E63AB10AA0331513,2020-09-11,0
CF4D7F812F98D9E4E63AB10AA0331513,2020-09-12,0
CF4D7F812F98D9E4E63AB10AA0331513,2020-09-13,0
CF4D7F812F98D9E4E63AB10AA0331513,2020-09-15,0
CF502C51F849F23360423570F3103610,2020-09-11,0
CF502C51F849F23360423570F3103610,2020-09-12,0
CF502C51F849F23360423570F3103610,2020-09-13,0
CF502C51F849F23360423570F3103610,2020-09-14,0
CF502C51F849F23360423570F3103610,2020-09-15,0
CF520CBCA285D19E786914D7F1AD50EF,2020-09-11,0
CF520CBCA285D19E786914D7F1AD50EF,2020-09-12,0
CF520CBCA285D19E786914D7F1AD50EF,2020-09-13,0
CF520CBCA285D19E786914D7F1AD50EF,2020-09-14,0
CF520CBCA285D19E786914D7F1AD50EF,2020-09-15,0
CF564525297F6737377A39A93CF0A273,2020-09-11,0
CF564525297F6737377A39A93CF0A273,2020-09-12,0
CF564525297F6737377A39A93CF0A273,2020-09-13,0
CF564525297F6737377A39A93CF0A273,2020-09-14,0
CF564525297F6737377A39A93CF0A273,2020-09-15,0
CF59BB83C1D5A899B5D8F74D7F017841,2020-09-11,0
CF59BB83C1D5A899B5D8F74D7F017841,2020-09-12,0
CF59BB83C1D5A899B5D8F74D7F017841,2020-09-13,0
CF59BB83C1D5A899B5D8F74D7F017841,2020-09-15,0
CF5D634A7EC3F0C720D8CD9040D30574,2020-09-11,0
CF5D634A7EC3F0C720D8CD9040D30574,2020-09-12,0
CF5D634A7EC3F0C720D8CD9040D30574,2020-09-13,0
CF5D634A7EC3F0C720D8CD9040D30574,2020-09-14,0
CF5D634A7EC3F0C720D8CD9040D30574,2020-09-15,0
CF66CD43F9065F0D65ED32AD54EE3EC1,2020-09-11,0
CF66CD43F9065F0D65ED32AD54EE3EC1,2020-09-12,0
CF66CD43F9065F0D65ED32AD54EE3EC1,2020-09-13,0
CF66CD43F9065F0D65ED32AD54EE3EC1,2020-09-14,0
CF66CD43F9065F0D65ED32AD54EE3EC1,2020-09-15,0
CF75EE4AA70442687D45A04DF5294DBA,2020-09-11,0
CF75EE4AA70442687D45A04DF5294DBA,2020-09-14,0
CF75EE4AA70442687D45A04DF5294DBA,2020-09-15,0
CF79F20297E3ED7A3F0D9ED1622045D8,2020-09-11,0
CF79F20297E3ED7A3F0D9ED1622045D8,2020-09-12,0
CF79F20297E3ED7A3F0D9ED1622045D8,2020-09-13,0
CF79F20297E3ED7A3F0D9ED1622045D8,2020-09-14,0
CF79F20297E3ED7A3F0D9ED1622045D8,2020-09-15,0
CF86F3A802A46D7D7AB64CF6A986D038,2020-09-11,0
CF86F3A802A46D7D7AB64CF6A986D038,2020-09-12,0
CF86F3A802A46D7D7AB64CF6A986D038,2020-09-13,0
CF86F3A802A46D7D7AB64CF6A986D038,2020-09-14,0
CF86F3A802A46D7D7AB64CF6A986D038,2020-09-15,0
CF8A32574FE8E6B3FDFDB3B1C4D201DA,2020-09-12,0
CF8A32574FE8E6B3FDFDB3B1C4D201DA,2020-09-13,0
CF8C9D8BF57C2D391498B1E0E3D54A46,2020-09-11,0
CF8FB1DA9216B1C431313C730A6803F2,2020-09-11,0
CF8FB1DA9216B1C431313C730A6803F2,2020-09-12,0
CF8FB1DA9216B1C431313C730A6803F2,2020-09-13,0
CF8FB1DA9216B1C431313C730A6803F2,2020-09-14,0
CF8FB1DA9216B1C431313C730A6803F2,2020-09-15,0
CF91A7DF8649685908694DB79FE8977B,2020-09-11,0
CF91A7DF8649685908694DB79FE8977B,2020-09-12,0
CF91A7DF8649685908694DB79FE8977B,2020-09-14,0
CF93128EF7A4ACD8C0125B58C131E1B2,2020-09-11,0
CF93128EF7A4ACD8C0125B58C131E1B2,2020-09-12,0
CF93128EF7A4ACD8C0125B58C131E1B2,2020-09-13,0
CF93128EF7A4ACD8C0125B58C131E1B2,2020-09-15,0
CF9C10989770422AC3DC42C0EE8BDD51,2020-09-11,0
CF9C10989770422AC3DC42C0EE8BDD51,2020-09-12,0
CF9C10989770422AC3DC42C0EE8BDD51,2020-09-13,0
CF9C10989770422AC3DC42C0EE8BDD51,2020-09-14,0
CF9C10989770422AC3DC42C0EE8BDD51,2020-09-15,0
CFA08AAD7F2BAC78ACE6EDB69B15B299,2020-09-11,0
CFA08AAD7F2BAC78ACE6EDB69B15B299,2020-09-12,0
CFA08AAD7F2BAC78ACE6EDB69B15B299,2020-09-13,0
CFA08AAD7F2BAC78ACE6EDB69B15B299,2020-09-14,0
CFA08AAD7F2BAC78ACE6EDB69B15B299,2020-09-15,0
CFA8A008DDA9B326350F39302048404A,2020-09-12,0
CFA8A008DDA9B326350F39302048404A,2020-09-13,0
CFA8A008DDA9B326350F39302048404A,2020-09-14,0
CFA8A008DDA9B326350F39302048404A,2020-09-15,0
